source	target	type
78058035	laboratorio	Undirected
288966869	laboratorio	Undirected
227063269	labrador	Undirected
276233876	laclavemusic	Undirected
2473235165	lacra	Undirected
353877891	lacra	Undirected
365470755	lacra	Undirected
2247649651	lacras	Undirected
2247649651	lacras	Undirected
46419865	ladies	Undirected
231089160	ladilla	Undirected
2794569019	ladilla	Undirected
353877891	ladilla	Undirected
365470755	ladilla	Undirected
75828177	ladilla	Undirected
3191730642	ladilla	Undirected
546885380	ladilla	Undirected
322426922	ladilla	Undirected
815696654	ladilla	Undirected
118901460	ladillado	Undirected
161802439	ladito	Undirected
729285654736162816	lado	Undirected
910953182	lado	Undirected
355115073	lado	Undirected
4868223939	lado	Undirected
273795323	lado	Undirected
307053699	lado	Undirected
163626417	lado	Undirected
2840847243	lado	Undirected
353420634	lado	Undirected
2278275353	lado	Undirected
282662529	lado	Undirected
194324504	lado	Undirected
391534355	lado	Undirected
352356850	lado	Undirected
190705291	lado	Undirected
3389996355	lado	Undirected
553791935	lado	Undirected
216030481	lado	Undirected
370398487	lado	Undirected
2463836414	lado	Undirected
432969484	lado	Undirected
1190763624	lado	Undirected
265205363	lados	Undirected
259099239	lados	Undirected
331365183	lados	Undirected
3020185499	lados	Undirected
3631817597	ladren	Undirected
3631817597	ladren	Undirected
376491191	ladrillos	Undirected
4160935539	ladrillos	Undirected
3362845965	ladrones	Undirected
860410308	ladrón	Undirected
309264004	lagrima	Undirected
2835601896	lagrimas	Undirected
353877891	lagrimas	Undirected
368429082	lagrimas	Undirected
941729521	lagrimas	Undirected
363773330	laguna	Undirected
339671962	laguna	Undirected
278372795	laica	Undirected
2835601896	laico	Undirected
194811402	lain	Undirected
396117650	laj	Undirected
233100259	lambon	Undirected
172617650	lame	Undirected
1834124630	lampara	Undirected
1098891031	lance	Undirected
602506633	languages	Undirected
602506633	languages	Undirected
514974779	lanzamiento	Undirected
30795592	lanzamiento	Undirected
367365969	lanzamiento	Undirected
552129188	lanzamiento	Undirected
552129188	lanzamiento	Undirected
221629950	lanzamiento	Undirected
106180270	lanzamiento	Undirected
336231847	lanzamiento	Undirected
838611781	lanzamiento	Undirected
2696424289	lançou	Undirected
1455240200	lapidaria	Undirected
353420634	lapsos	Undirected
378894922	larga	Undirected
2463836414	larga	Undirected
139614384	larga	Undirected
288966869	largas	Undirected
336808509	largas	Undirected
428548390	larger	Undirected
1180020318	largo	Undirected
1182074978	largo	Undirected
140115668	largo	Undirected
293328268	largo	Undirected
1372266338	largo	Undirected
363990391	largo	Undirected
553909607	largo	Undirected
1272536498	largo	Undirected
575933949	largo	Undirected
305919063	largo	Undirected
4107688907	largo	Undirected
987783169	larzaylea	Undirected
214345978	lasagna	Undirected
345517723	lasso	Undirected
82490924	last	Undirected
542536067	last	Undirected
567780622	last	Undirected
156008764	lastima	Undirected
1401053760	lastima	Undirected
2835601896	lastimosa	Undirected
2933222332	latidos	Undirected
1119586958	latin	Undirected
201417086	latin	Undirected
201417086	latin	Undirected
201417086	latin	Undirected
32929654	latin	Undirected
258429032	latina	Undirected
289679934	latina	Undirected
297001137	latina	Undirected
1172733126	latina	Undirected
786196795	latinas	Undirected
2303570038	latinoamérica	Undirected
63005608	latitudes	Undirected
76346759	latora	Undirected
128072167	laudo	Undirected
2557516238	laue	Undirected
321048493	laugh	Undirected
2910233727	laughing	Undirected
207194745	laughing	Undirected
90475043	lauhffh	Undirected
476174864	laura	Undirected
2243274740	laura	Undirected
1360381442	laura	Undirected
1360381442	laura	Undirected
253143199	laura	Undirected
253143199	laura	Undirected
247499107	lauren	Undirected
2939078896	lauren	Undirected
2939078896	lauren	Undirected
2939078896	lauren	Undirected
160401472	laurita	Undirected
281328786	lava	Undirected
281328786	lava	Undirected
3362845965	lavada	Undirected
3362845965	lavado	Undirected
1253203170	lavei	Undirected
1894169083	lavoe	Undirected
386984727	lavíe	Undirected
1470922604	lawrence	Undirected
136054913	lazos	Undirected
325345448	lazy	Undirected
2914297788	leal	Undirected
2914297788	leal	Undirected
2914297788	leal	Undirected
2914297788	leal	Undirected
2914297788	leal	Undirected
2914297788	lealtad	Undirected
3992366595	lealtad	Undirected
2910233727	learned	Undirected
602506633	learning	Undirected
627649588	least	Undirected
2696424289	leave	Undirected
104834449	leave	Undirected
20803430	leavers	Undirected
325871252	lección	Undirected
180705659	leche	Undirected
180705659	leche	Undirected
200533872	leche	Undirected
1311835567	leche	Undirected
265205363	leche	Undirected
1556881424	leche	Undirected
81341956	leche	Undirected
588730281	leche	Undirected
1561597477	leche	Undirected
2178990775	leche	Undirected
2443145500	lechita	Undirected
43896804	lectoras	Undirected
2835601896	lectura	Undirected
476378070	lecu	Undirected
917933833	led	Undirected
2696424289	led	Undirected
2691647888	lee	Undirected
1411225927	leendoo	Undirected
260268494	left	Undirected
627649588	left	Undirected
1172733126	legado?él	Undirected
60200134	legais	Undirected
15284940	legal	Undirected
2696424289	legal	Undirected
3348425236	legal	Undirected
1335212304	legal	Undirected
282786413	legal	Undirected
290744311	legend	Undirected
2671098944	legendários	Undirected
1078253940	legs	Undirected
1078253940	legs	Undirected
86461130	leituras	Undirected
266911480	lembro	Undirected
717001750130065408	len	Undirected
180705659	lengua	Undirected
2192612209	lengua	Undirected
255387970	lengua	Undirected
722126887200419842	lenta	Undirected
1218805825	lentamente	Undirected
635520177	lentejo	Undirected
1500356346	lentitud	Undirected
786196795	lento	Undirected
786196795	lento	Undirected
1311835567	lento	Undirected
351672327	lento	Undirected
344982979	lentos	Undirected
1470922604	leo	Undirected
1470922604	leo	Undirected
2967172923	leo	Undirected
145501525	leo	Undirected
445590046	leon	Undirected
738402919586902016	leopoldo	Undirected
2254145198	ler	Undirected
61732880	lessons	Undirected
334754869	let	Undirected
246530372	let	Undirected
334873503	let	Undirected
42118566	let	Undirected
219310785	let	Undirected
219310785	let	Undirected
219310785	let	Undirected
219310785	let	Undirected
619294138	letra	Undirected
265232278	letra	Undirected
265205363	letra	Undirected
2939078896	letra	Undirected
458460568	letra	Undirected
2835601896	letras	Undirected
352356850	letras	Undirected
2916320056	letras	Undirected
1704924738	leur	Undirected
466924002	levantada	Undirected
3913866197	levantarme	Undirected
3083197919	levantarme	Undirected
1218805825	levante	Undirected
1246335835	level	Undirected
2247649651	level	Undirected
61305733	level	Undirected
564100217	level	Undirected
259099239	levi	Undirected
619294138	ley	Undirected
619294138	ley	Undirected
2699396568	ley	Undirected
2699396568	ley	Undirected
1935488797	ley	Undirected
2448291019	ley	Undirected
141404112	ley	Undirected
4594875691	ley	Undirected
265207699	ley	Undirected
178501569	leyenda	Undirected
282662529	leyenda	Undirected
126666598	leyendolos	Undirected
529044229	lez	Undirected
3362845965	león	Undirected
90475043	lfmao	Undirected
139824862	lgbt	Undirected
858800774	lhdkhfkgdkhdkgdjhd	Undirected
98643150	liars	Undirected
79348126	liberal	Undirected
79348126	liberalista	Undirected
394245811	liberação	Undirected
303500621	libere	Undirected
348768326	libertad	Undirected
318810740	libertad	Undirected
268563415	libertad	Undirected
2211951529	libertad	Undirected
197476188	libertad	Undirected
197476188	libertad	Undirected
197476188	libertad	Undirected
191093378	libertad	Undirected
167845359	libertad	Undirected
736975855	libertad	Undirected
81788448	libertad	Undirected
187656959	libertad	Undirected
1932597086	libertad	Undirected
1932597086	libertad	Undirected
738402919586902016	libertad	Undirected
211690223	libertarios	Undirected
339715629	libertarios	Undirected
191093378	libertinaje	Undirected
3423315563	librarte	Undirected
201456694	libre	Undirected
201456694	libre	Undirected
204169940	libre	Undirected
201011890	libre	Undirected
105651598	libre	Undirected
700803421394354176	libre	Undirected
259099239	libre	Undirected
2279736750	libre	Undirected
405165139	libre	Undirected
3021856511	libre	Undirected
151728299	libre	Undirected
263719893	libro	Undirected
91388830	libro	Undirected
233431348	libro	Undirected
202940333	libro	Undirected
367463372	libros	Undirected
1110501908	libros	Undirected
354459765	libros	Undirected
1623881773	libros	Undirected
2906662197	lider	Undirected
142166235	lider	Undirected
214336834	liderazgo	Undirected
82490924	life	Undirected
917933833	life	Undirected
2696424289	life	Undirected
2696424289	life	Undirected
329197447	life	Undirected
61732880	life	Undirected
192107500	liga	Undirected
1554872112	liga	Undirected
1218805825	liga	Undirected
2408079829	ligada	Undirected
1554872112	ligas	Undirected
2696424289	light	Undirected
274174200	light	Undirected
229352625	light	Undirected
188885751	lightning	Undirected
136054913	lights	Undirected
554009654	lights	Undirected
2723601820	ligth	Undirected
60200134	like	Undirected
729285654736162816	like	Undirected
1205755550	like	Undirected
4842491773	like	Undirected
1367040936	like	Undirected
333102982	like	Undirected
602506633	like	Undirected
602506633	like	Undirected
260268494	like	Undirected
111083666	like	Undirected
2579133014	like	Undirected
358773340	like	Undirected
278852910	like	Undirected
38178268	like	Undirected
3161489278	like	Undirected
987783169	like	Undirected
605013467	like	Undirected
704354312	likelikelikelikelikelikelikelikelikezone	Undirected
1380565668	likes	Undirected
2428114045	likes	Undirected
90475043	lil	Undirected
2197890429	lil	Undirected
280761069	lil	Undirected
631203244	lili	Undirected
532493699	lily	Undirected
85930961	lima	Undirected
548709311	limas	Undirected
263465864	limbo	Undirected
260268494	limit	Undirected
511950612	limites	Undirected
511950612	limites	Undirected
1385375114	limites	Undirected
110213982	limpia	Undirected
553791935	limpias	Undirected
194829077	limpio	Undirected
466125194	limpio	Undirected
466125194	limpio	Undirected
353877891	limpios	Undirected
353877891	limpios	Undirected
201515412	limón	Undirected
104016946	limón	Undirected
1657673287	lince	Undirected
451595166	linda	Undirected
498593534	linda	Undirected
2242791341	linda	Undirected
2242791341	linda	Undirected
1470922604	linda	Undirected
1470922604	linda	Undirected
1470922604	linda	Undirected
885525002	linda	Undirected
1488603410	linda	Undirected
706565063	linda	Undirected
706565063	linda	Undirected
706565063	linda	Undirected
706565063	linda	Undirected
706565063	linda	Undirected
706565063	linda	Undirected
586534440	linda	Undirected
250420254	linda	Undirected
250420254	linda	Undirected
250420254	linda	Undirected
250420254	linda	Undirected
2282740447	linda	Undirected
2282740447	linda	Undirected
2490434221	linda	Undirected
388012768	linda	Undirected
144641131	linda	Undirected
2654304504	linda	Undirected
3328107682	linda	Undirected
2954391879	linda	Undirected
1661322912	linda	Undirected
2307434274	linda	Undirected
245952481	linda	Undirected
245952481	linda	Undirected
2762568465	linda	Undirected
2762568465	linda	Undirected
214564845	linda	Undirected
214564845	linda	Undirected
214564845	linda	Undirected
2215965895	linda	Undirected
3122975237	linda	Undirected
1689204817	linda	Undirected
730856676	linda	Undirected
730856676	linda	Undirected
159219951	linda	Undirected
62435821	linda	Undirected
201276191	linda	Undirected
351672327	linda	Undirected
299912669	linda	Undirected
217483703	linda	Undirected
2329472066	linda	Undirected
323548464	linda	Undirected
813907146	linda	Undirected
147373118	linda	Undirected
13522012	linda	Undirected
136381543	linda	Undirected
86849344	linda	Undirected
979210339	linda	Undirected
188808865	linda	Undirected
767970727	linda	Undirected
2502473467	linda	Undirected
2502473467	linda	Undirected
147318316	linda	Undirected
147318316	linda	Undirected
706565063	lindaa	Undirected
2242791341	lindas	Undirected
2448747546	lindas	Undirected
355115073	lindas	Undirected
165511213	lindas	Undirected
3328107682	lindas	Undirected
172099878	lindas	Undirected
717001750130065408	lindas	Undirected
293171301	lindas	Undirected
2199823890	lindas	Undirected
553909607	lindas	Undirected
2727699909	lindas	Undirected
123376480	lindas	Undirected
386185904	lindas	Undirected
553138103	lindas	Undirected
103367522	lindas	Undirected
1070154709	lindo	Undirected
1470922604	lindo	Undirected
347565609	lindo	Undirected
2163769756	lindo	Undirected
201515412	lindo	Undirected
706565063	lindo	Undirected
2254145198	lindo	Undirected
353408833	lindo	Undirected
1478509820	lindo	Undirected
624226506	lindo	Undirected
187295758	lindo	Undirected
2608347727	lindo	Undirected
367365969	lindo	Undirected
2352634363	lindo	Undirected
706904536724672512	lindo	Undirected
2840847243	lindo	Undirected
2762568465	lindo	Undirected
2762568465	lindo	Undirected
221463656	lindo	Undirected
276120174	lindo	Undirected
1098227526	lindo	Undirected
348005962	lindo	Undirected
3060396744	lindo	Undirected
3060396744	lindo	Undirected
3060396744	lindo	Undirected
424417383	lindo	Undirected
1604174509	lindo	Undirected
2939078896	lindo	Undirected
3010689082	lindo	Undirected
118107251	lindo	Undirected
248395405	lindo	Undirected
2895148132	lindo	Undirected
2727699909	lindo	Undirected
596803718	lindo	Undirected
575447663	lindo	Undirected
738950484	lindo	Undirected
128755596	lindo	Undirected
4374118517	lindo	Undirected
1838243006	lindo	Undirected
277777156	lindo	Undirected
805686648	lindo	Undirected
467940408	lindo	Undirected
3215060941	lindo	Undirected
767970727	lindo	Undirected
2835601896	lindos	Undirected
388012768	lindos	Undirected
3911948656	lindos	Undirected
2310335604	lindos	Undirected
1587302012	lindos	Undirected
529720343	lindura	Undirected
1002874176	linea	Undirected
276212538	linea	Undirected
109512160	link	Undirected
1119586958	lion	Undirected
4439372009	lipo-carbo-cryolipolisis-lumifat	Undirected
4439372009	lipoescultura	Undirected
4618316655	lips	Undirected
1272536498	lirics	Undirected
785819604	lis	Undirected
2188096355	lisa	Undirected
1700709246	lista	Undirected
164382686	lista	Undirected
931025516	listado	Undirected
90475043	listen	Undirected
