index,Follower,Target
14939852,737721,265395
12061770,21726,15185
23412557,5894975,10531620
74332046,3353666,4573533
3880250,491428,1111292
4496065,20305,28130
35836049,495699,8873393
51628851,79923,4078409
5487519,1520705,9299236
9467955,423728,9604288
18269978,881611,2932469
40119816,56382,7054766
29541136,195615,627381
27351660,16242,1502429
76898829,4196093,195167
22521248,464875,17892
12451083,939296,188427
84612790,8105415,8096430
83048006,7069087,3402
70515152,2321775,1118488
67905840,1806676,62389
81687884,6555421,564907
3800766,87352,2150138
14792543,3914139,102574
14964243,882481,3932552
64912797,1437441,1552947
26441038,397157,7572386
38817169,92861,289649
30740656,6565942,3679310
45288282,2175268,268942
47247060,3094718,1141882
15694585,1350891,4176321
33293726,145013,8777278
33014581,138772,146558
9322366,843364,8382763
68709493,1900660,1900607
64252197,1332435,1818004
804041,62413,1119807
40520428,37562,4230438
53463038,195870,604643
42354223,1291486,444629
62600981,1152419,7531658
62188302,1073607,132335
26682047,628841,1419599
12255538,490353,8802404
36661308,3163610,3335594
28095379,39146,5584611
19572100,274438,9893057
46018734,432929,1293391
3613636,434617,5215187
77327766,4331854,8121005
75433385,3610707,7647017
63343761,1231200,6491
43293786,194930,968569
84102490,7720256,673657
16313593,1897823,45510
55589470,297062,489339
63205973,1218926,409
19052967,3433339,1238839
55426509,290808,23530
37685982,450211,3035347
63995182,1313237,2339
61427197,991552,444613
83617629,7397085,621399
63776445,1292834,37576
6329455,45957,2414501
20518052,938259,746032
72303925,2850407,2848344
928163,523230,2450511
13975736,3501221,3034853
19100772,1264744,8764994
66539346,1559898,7496
51328031,69721,23779
1096885,151620,8764425
9364838,70752,203537
65992268,1510705,671667
59446762,672536,196241
35806220,863784,445596
40596515,3364,3534212
14693006,3902781,536949
79434987,5256524,1349110
76967375,4198831,2323
18292369,117112,1939767
23496664,4226079,558040
59904942,732361,4230889
11244140,197180,998086
76594354,4174315,217798
28656070,1693,249620
71055399,2464153,429226
69618069,2108457,7321647
14902894,1766869,18222
28324634,91829,3087027
1931346,733544,681098
12033423,402337,85686
11286259,869426,932716
31444793,196241,6772108
19492497,481603,85261
51634724,80044,11126
26493444,1846248,6555525
80499874,5789076,576780
15660562,2177715,4172609
58263075,609045,167595
19311296,4979876,124907
6484142,146853,4140418
7175423,2183521,2183524
39941100,234702,2662083
25194455,46115,604236
80878323,5990781,5988442
63706799,1291601,61728
62378396,1106562,51985
52553741,119738,1212702
71407125,2566421,214487
26677784,17654,8875602
65491477,1499368,1448724
82548697,6786840,7958824
65858499,1507788,128627
18038424,4789702,5979597
34625947,7312373,6533558
31326123,27741,8915806
57018312,449838,133094
54111741,221656,4790
14012890,3225898,3506224
70253016,2272528,2472449
66751116,1584980,3493
51741832,85895,44064
3323510,872873,9114059
37927215,67922,5807720
13528010,164898,35572
37120375,3094812,2068346
48163827,14,2633996
74128320,3318103,3316536
36532149,395212,6755917
71919070,2720760,55567
19201498,949736,2523345
18461131,1033824,1184757
29389494,1437055,6931754
77695059,4416398,3403
56585015,433093,16070
58865365,629702,292862
11882620,482896,8947452
21476484,521480,768265
31138639,404810,1499025
30195883,3493,7071005
1965245,967761,8888998
65341904,1489297,1671018
59452397,672879,1490653
45396291,25442,1548127
9239814,1206968,135676
82908240,6958424,2041453
30500902,2311,1979860
72514195,2892885,2451594
75835396,3886879,1325456
24350289,3277,10584520
56207775,406447,284687
15125101,510591,2154325
68577716,1867975,244944
17802507,3470804,4704683
84391694,7935901,7813755
52128754,97927,8528
54071208,220483,1953698
5421398,415280,7063981
78892975,4917581,1629776
10190366,21963,7855286
44165051,196453,258586
60481633,882272,797152
25874133,68961,745097
10556484,233685,940691
49654518,29071,87502
33880452,7308745,620797
5184768,22331,8766736
34998838,486523,54566
66889289,1607148,3402
27704235,46381,6517228
7717187,1087212,1963757
38866453,105620,10549614
15251270,1208245,8765369
82004872,6615097,195362
28054710,16201,4412817
71392550,2561386,447806
52463060,116789,288074
30836952,3928788,8277658
22025600,251762,1534205
34325301,479654,12086
74948825,3450990,45484
46644696,256955,44064
66790892,1589634,61486
49108241,15114,11749
30986169,7724,46956
71350065,2540081,1550267
70269445,2275984,37562
81501665,6524608,16031
15666742,4173057,8765350
35339336,490451,10928900
62819972,1172456,132335
58904758,630356,91742
33686342,147528,4247551
19497250,481895,8930447
66737664,1582682,858815
33685303,147528,535924
6838263,14501,705957
2432122,837734,8762956
17929947,123300,10196550
82447947,6751697,196241
31294347,16147,8965366
25613795,1313909,3285918
28785259,117829,290981
2862296,644604,645296
44621321,444736,1847714
44056862,1941483,2661212
19189357,613273,1185574
36046678,498301,2449843
20511863,508467,8766826
9388186,14407,4811661
54683003,251533,1507121
2586419,51985,1377004
69760226,2134119,4120296
48319678,2202,133331
33614996,5179871,2142640
53220766,182285,6765140
3562400,1110454,9108589
67581861,1741165,56668
30369148,433128,1777551
42225628,16252,42407
60166812,779287,5361146
77003232,4214135,16252
83406884,7244935,3428159
50114239,43776,15744
24117173,1437533,70892
79785817,5458503,1743972
50676734,54594,207889
40974344,1504747,1449933
37270121,1030623,619267
58145653,602168,952813
32378367,72413,6629927
9301628,220634,2429245
77727602,4422724,2325187
36646207,653968,3897667
33731652,473287,450265
24403243,444123,4412331
77997152,4535157,32171
62309582,1094557,861291
783798,11929,405549
77330280,4333247,4176848
61831539,1036376,1662429
39510393,37576,2640932
10564723,692076,2826507
54276747,229131,167370
53657907,203349,1455557
67742618,1772914,118242
25329476,444138,1353741
64311189,1342840,1336634
66189003,1515915,44098
7834526,480498,9480123
21743707,887119,1192128
33340844,638695,8764429
47942490,16464,1850503
64622318,1381831,11126
10252624,421370,3426990
17911664,4718380,46384
6752049,848132,124907
18710254,2946282,8769219
25684153,1013631,4191251
63724241,1291894,619592
18583593,2940477,8765356
6780717,849075,2103380
31685416,111800,6615608
59665564,688003,451909
40868821,56668,985030
52151039,99204,462618
54816261,259616,1348264
66811695,1591166,8108055
56295566,412185,422508
18760448,4793015,1226093
49674191,29900,23355
25800028,409,937784
31542591,97496,6537348
78349770,4685374,3343056
43803433,3402,903056
66505085,1554508,3238427
82207605,6685380,195146
10560565,2826051,2826263
56123174,401449,1706368
44029876,456022,7068134
46754801,48915,3899117
29544961,195615,1500211
2805719,488891,8763538
46220933,195923,6626404
9391992,846408,668051
999747,150214,8766797
19155423,658029,1054608
60179813,782371,25659
44368580,216481,6535449
33089079,5765665,3896113
70029020,2206525,18115
79183427,5058847,1424
13253115,2945816,3428159
40553617,618837,3333461
12867720,2933275,8873389
19106274,444225,48217
4879754,244112,604643
58497975,619714,16496
13680177,3470974,415626
38599778,125577,11131330
55529093,293626,11997
64407989,1353629,32405
81209267,6291401,5994113
59348874,665950,251580
47994376,138102,8765711
41581646,55716,4412983
32487875,1485749,792783
46007208,432929,4414168
6982548,192644,9141177
36617545,1778284,9074561
74501539,3380996,4018
11093392,13579,645019
55447480,292096,194943
67463144,1713295,1713029
14086214,793035,654379
28541271,33391,1366434
47156794,82831,3279940
73048441,3052920,3020900
41666739,71823,6621340
71633227,2648949,46232
49459446,20866,622443
11674247,151844,8770989
46702106,199681,7597394
3000394,696211,1237699
48995904,13070,3998976
11765048,14359,16437
69696887,2120242,16203
70888744,2422276,97050
48114728,823415,2299469
85174216,8610352,25442
57593989,547679,3887
278244,106538,2421722
40007068,654908,1744066
45972605,2050255,1199989
70450290,2311628,620490
45068987,54476,4410876
14846713,3922830,1384291
51157811,63837,148737
60679882,908238,466071
22768091,93311,287532
18803715,4862268,8657299
42416315,55035,1899839
46280626,1645132,8683879
78672294,4833476,634135
11246024,1305082,3595333
35760176,494707,10025
83824565,7556682,4189895
1556016,488235,1413278
49507764,22891,21366
23852324,3413665,10561642
62529511,1144671,3402
83820819,7553529,7987832
33588742,472077,8763527
58212426,604624,928832
14347541,226915,1452148
25358695,971815,263413
82004390,6615065,3026368
83951383,7641848,7923547
3044365,197945,1279941
47169087,82831,6579782
44569035,1490653,9305115
21599508,841170,8765335
29497357,91802,3279723
71590509,2638823,850742
14941820,699069,4958445
80354323,5732236,15163
63626144,1288057,445078
56308216,413902,20392
27434253,220870,2109317
18564532,2281780,10233699
73245690,3087611,444250
4564673,790093,426588
24512387,135992,6536635
56785349,443584,216481
78467085,4723119,4723009
38261875,7102225,11111983
44904177,2632270,996707
79290375,5135696,930366
25919695,68961,268671
10649516,753906,9686168
73100313,3062295,3062472
28689254,1693,4398220
39404462,1313701,1503867
35986826,864382,8774281
65529849,1500349,4018
77859452,4482886,2297
63230166,1221366,16496
4677590,1663808,9234141
14971576,698149,10004656
36558314,11142,1342899
9365599,70752,9596662
27592228,44064,3278157
9112961,247976,2893095
51696143,82963,780582
74209859,3334332,1540352
62358443,1101180,48915
60442440,861775,797152
7632531,144830,2279154
47160134,82831,208043
15833558,4103678,2430246
69296404,2034182,12890
66834108,1597717,717036
59773755,720411,1703001
23073451,646632,623573
46777828,48915,196358
64539389,1371144,16431
85136121,8575075,584823
79775064,5455602,105620
83411771,7248436,4330452
6978267,855049,9414351
14014258,481531,374920
25501735,47344,565504
27467091,16031,1850435
45213889,1513133,1706579
48717655,8562,1171734
51502023,72435,91954
8212849,851647,8762970
16435977,515087,3309502
62577538,1149837,4078409
27460321,16031,443350
33646819,1656128,13860
85092748,8534826,6623784
78684233,4839670,4839660
4778506,1676149,8765337
74341738,3353920,1504812
17612308,517660,125606
77634274,4413494,1073343
29711003,53881,785797
31504317,194839,54992
26396192,1424,4409440
24480563,18515,16496
68312014,1849204,620530
35272560,1209913,1217156
43223917,386108,1917074
57864641,567399,604769
78797573,4879273,1532601
4953668,1722691,7747732
31642448,1390733,433178
7677562,22299,2284784
72523614,2895445,163148
32357220,682095,414366
76849416,4194415,429194
22526912,3307959,1170111
50741419,55218,119478
21605791,880179,644988
50614898,53995,22072
30250901,1351002,10696446
74091568,3303577,2654849
60587879,898217,205354
63827284,1293655,269842
57333424,512522,4343637
6190380,192387,5016254
53954025,217744,28882
42008034,65187,3411504
43385888,548177,7512041
7771582,152351,15277
53940769,217639,267335
61983908,1053114,1937200
61154739,952224,38401
67362589,1701121,933925
84918872,8374484,16252
71731125,2664943,195436
34126346,150309,7438700
63197581,1217554,3364
71246305,2514054,71823
62563232,1148541,2136
60830299,928882,48313
64501229,1365693,753004
59242372,655386,49620
68558522,1862867,3400923
49581736,25784,11142
38961959,107201,1676895
77014115,4216797,1349110
29478749,91802,432850
34646050,483012,649649
36628308,47146,1202176
52148718,99094,430780
50162991,44271,1910968
70041519,2208591,720876
32680708,443746,1290997
423516,206922,8780796
31716373,111800,1382896
13251203,5097,7433829
28300365,535483,3161085
5959121,659201,1095386
45771179,222110,1503127
76138471,4013105,4012070
27184423,1450,6027876
69152195,1984604,1773337
60014838,742331,247949
26376219,1424,3904484
4797217,1613057,9243412
69120692,1977669,65187
29122641,48017,2075834
78303753,4673756,3111165
37452364,3914091,2706671
34820829,231898,8769540
24565940,92922,1269785
20468178,2933399,1773433
55717046,344161,144378
75403263,3596348,3487
47823016,13911,72294
34883268,848651,8993696
56852336,444459,1748358
85285789,8717706,54988
79050596,4984584,2893062
35966168,867493,15276
28828730,53914,6725657
2777220,83465,1122098
83358442,7224688,3617029
14669235,420391,9981975
65170620,1459923,430609
30422185,4999029,7099233
20105493,1457591,8766015
61790934,1028363,152326
76869837,4195141,121011
34204006,3615774,48289
43398266,952813,2035370
12079415,603325,684536
23731298,3506351,640046
41300266,223460,33999
32019469,620062,47401
4852149,1056408,955260
30970466,7724,1208617
65301986,1485748,5484985
37583160,1506576,682077
268469,102428,2830073
64510970,1367209,1424
57514747,542952,2339
59933152,734175,5357868
78969974,4957479,219293
55082111,268465,43646
507580,226564,8765358
70862569,2415725,2311
81346728,6421256,5994113
35984188,515615,3034853
35125971,488497,3926690
25372834,456274,203559
51822511,89387,31896
67649828,1755966,15291
31054764,9330,98258
19224919,4974366,10281964
53158950,165502,1988061
4985867,1739083,5667264
1046945,561774,8337582
55106582,268645,1314652
12382359,492333,3422472
61354539,982637,95018
18516229,510607,8850275
24659739,45975,414670
37980870,2636398,7709664
49852975,35511,933925
11013605,490684,119217
31764470,405118,1931522
77491547,4403027,402230
35603016,3170644,1068348
61970713,1052081,1333860
84282712,7863467,1031801
25549608,429245,16263
39651521,547572,406793
25326323,444138,1757032
52112889,97716,619395
20499,12604,25463
67500133,1722410,56382
1970347,369762,359725
79864151,5477802,13911
35327988,490199,8765684
79336584,5171700,1349110
59599583,681943,252731
71269737,2518409,4421225
59869087,729669,155305
76641710,4184991,3417
66472153,1552278,76469
10221341,148925,645019
71276933,2519573,1427212
5030319,1744170,537023
13771874,1835175,9908475
30425998,28461,571387
49343732,18100,644788
13766488,1104545,2170368
4569727,539187,62650
14281466,158280,283207
27537335,67035,47626
80400046,5737949,195362
47373965,1223264,1848069
6885123,852537,8765340
71748837,2672162,513679
53140160,161455,53468
14213193,32572,1060271
28990796,241998,2883222
19965542,873602,786986
33951943,420395,9345312
6315282,45957,6768493
16224108,3639040,3125577
55168607,269883,18084
3476721,943231,4724881
19614448,658773,579435
52866568,136002,260367
30047459,3493,4904035
68007180,1827914,449047
72620224,2914232,645019
5338135,1814167,1814193
46775803,48915,604781
69646415,2110724,7214759
59682270,693230,700058
52078781,97192,5987840
80048794,5553008,56591
61897557,1044360,71968
12412746,2753795,924252
36233577,500572,6183
29987366,4196720,937810
52272796,106499,98209
74662212,3388541,216481
5059864,835520,8764985
78173895,4626127,18154
73996196,3279683,16203
19744882,87591,10897
82355750,6724609,2283
20375775,1744763,8762953
20786302,513721,9314826
35127619,781047,3309453
21258337,463045,8765352
37853346,4124467,7636259
77585625,4411369,25442
60556435,895205,3408786
74485311,3378592,117884
431578,181031,22831
35338691,490451,7469873
19678940,1133116,654508
8639035,100969,9537860
26509172,18732,7433208
59183616,654215,47164
80226921,5665785,5662790
14013472,3225898,7053
18665420,954075,9133745
19929506,5057958,302071
38603763,125577,1497593
74835360,3413389,46115
6481582,24414,1098578
55152784,269756,376472
31568908,45563,1767630
47023244,48042,5858394
44529871,54262,53245
8223577,66508,9509109
68371598,1850218,429226
